"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"697",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"698",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT"
"699",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"700",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"701",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Hot","Control"
"702",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",19,"R",0,"2 crickets given after the test",1,19,"L",0,1,"","Cold","Control"
"703",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT"
"704",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",20,"L",0,"",1,20,"C",0,1,"","Hot","Control"
"705",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",20,"C",1,"",1,20,"L",1,1,"","Cold","CORT"
"706",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",20,"R",1,"",1,20,"R",0,1,"","Hot","CORT"
"707",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",20,"L",1,"",1,20,"L",0,1,"","Cold","Control"
"708",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"709",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",20,"R",1,"",1,20,"C",1,1,"","Hot","Control"
"710",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",20,"L",1,"",1,20,"C",0,1,"","Hot","Control"
"711",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",20,"C",1,"",1,20,"R",1,1,"","Hot","CORT"
"712",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",20,"L",1,"",1,20,"C",1,1,"","Cold","CORT"
"713",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",20,"R",1,"",1,20,"R",0,1,"","Cold","Control"
"714",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",20,"R",0,"",1,20,"R",0,1,"","Hot","Control"
"715",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",20,"L",0,"",1,20,"C",0,1,"","Cold","CORT"
"716",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",20,"C",1,"",1,20,"L",0,1,"","Hot","CORT"
"717",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",20,"R",1,"",1,20,"L",0,1,"","Hot","CORT"
"718",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",20,"R",1,"",1,20,"L",0,1,"","Cold","Control"
"719",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",20,"C",0,"",1,20,"R",1,1,"","Hot","CORT"
"720",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",20,"L",0,"",1,20,"C",1,1,"","Hot","Control"
"721",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",20,"R",1,"",1,20,"C",0,1,"","Cold","Control"
"722",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",20,"L",0,"",1,20,"L",0,1,"","Cold","CORT"
"723",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",20,"L",0,"",1,20,"L",0,1,"","Cold","CORT"
"724",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",20,"C",1,"",1,20,"R",1,1,"","Hot","CORT"
"725",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",20,"L",0,"",1,20,"C",1,1,"","Hot","Control"
"726",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",20,"C",1,"",1,20,"R",0,1,"","Cold","Control"
"727",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",20,"R",0,"",1,20,"L",0,1,"","Cold","CORT"
"728",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",20,"R",0,"",1,20,"C",1,1,"","Hot","Control"
"729",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",20,"C",1,"",1,20,"C",1,1,"","Cold","Control"
"730",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",20,"R",0,"",1,20,"R",0,1,"","Hot","CORT"
"731",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",20,"L",0,"1 cricket given after the test",0,20,"L",0,1,"","Cold","CORT"
"732",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",20,"L",0,"",1,20,"L",1,1,"","Hot","CORT"
"733",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",20,"R",NA,"",0,20,"R",1,1,"","Hot","CORT"
"734",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",20,"L",1,"",1,20,"C",NA,0,"Wrong feeder","Hot","Control"
"735",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",20,"L",0,"",1,20,"R",1,1,"","Cold","CORT"
"736",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","CORT"
"737",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",20,"C",1,"",1,20,"C",0,1,"","Hot","Control"
"738",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",20,"C",1,"",1,20,"C",1,1,"","Hot","Control"
"739",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",20,"L",1,"",1,20,"L",0,1,"","Cold","Control"
"740",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",20,"R",1,"",1,20,"R",0,1,"","Cold","CORT"
"741",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",21,"R",1,"",1,21,"C",0,1,"","Hot","Control"
"742",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",21,"C",0,"",1,21,"L",0,1,"","Cold","CORT"
"743",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",21,"L",0,"",1,21,"L",1,1,"","Hot","CORT"
"744",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",21,"C",1,"",1,21,"R",1,1,"","Cold","Control"
"745",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",21,"L",1,"",1,21,"L",1,1,"","Hot","CORT"
"746",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",21,"R",1,"",1,21,"C",0,1,"","Hot","Control"
"747",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",21,"L",0,"",1,21,"L",0,1,"","Hot","Control"
"748",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",21,"R",1,"",1,21,"C",1,1,"","Hot","CORT"
"749",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",21,"R",0,"",1,21,"C",1,1,"","Cold","CORT"
"750",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",21,"L",0,"",1,21,"L",1,1,"","Cold","Control"
"751",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",21,"C",1,"",1,21,"L",1,1,"","Hot","Control"
"752",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",21,"L",1,"",1,21,"R",0,1,"","Cold","CORT"
"753",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",21,"L",1,"",1,21,"C",0,1,"","Hot","CORT"
"754",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",21,"C",1,"",1,21,"R",0,1,"","Hot","CORT"
"755",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",21,"L",1,"",1,21,"C",0,1,"","Cold","Control"
"756",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",21,"R",1,"",1,21,"R",1,1,"","Hot","CORT"
"757",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",21,"C",1,"",1,21,"L",1,1,"","Hot","Control"
"758",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",21,"R",1,"",1,21,"C",1,1,"","Cold","Control"
"759",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",21,"L",1,"",1,21,"L",1,1,"","Cold","CORT"
"760",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",21,"L",1,"",1,21,"R",1,1,"","Cold","CORT"
"761",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",21,"C",1,"",1,21,"C",1,1,"","Hot","CORT"
"762",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",21,"R",0,"",1,21,"L",0,1,"Shelter left","Hot","Control"
"763",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",21,"R",0,"",1,21,"R",1,1,"","Cold","Control"
"764",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",21,"C",1,"",1,21,"C",1,1,"","Cold","CORT"
"765",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",21,"C",1,"",1,21,"L",0,1,"","Hot","Control"
"766",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",21,"L",0,"",1,21,"C",1,1,"","Cold","Control"
"767",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",21,"L",1,"",1,21,"C",1,1,"","Hot","CORT"
"768",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",21,"R",0,"1 cricket given after the test",0,21,"R",1,1,"","Cold","CORT"
"769",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",21,"C",0,"",1,21,"C",1,1,"","Hot","CORT"
"770",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",21,"L",0,"",0,21,"R",1,1,"","Hot","CORT"
"771",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",21,"R",1,"",1,21,"L",1,1,"","Hot","Control"
"772",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",21,"C",1,"",1,21,"R",1,1,"","Cold","CORT"
"773",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",21,"R",0,"",1,21,"L",1,1,"","Cold","CORT"
"774",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",21,"L",1,"",1,21,"C",1,1,"","Hot","Control"
"775",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",21,"R",1,"",1,21,"L",1,1,"","Hot","Control"
"776",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",21,"R",1,"",1,21,"R",1,1,"","Cold","Control"
"777",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",21,"C",1,"",1,21,"C",0,1,"","Cold","CORT"
"778",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",22,"R",0,"",1,22,"C",1,1,"","Hot","Control"
"779",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",22,"L",1,"",1,22,"L",1,1,"","Cold","CORT"
"780",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",22,"C",0,"",1,22,"R",0,1,"","Hot","CORT"
"781",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",22,"L",1,"",1,22,"L",1,1,"","Cold","Control"
"782",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",22,"C",1,"",1,22,"R",1,1,"","Hot","CORT"
"783",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",22,"L",1,"",1,22,"C",1,1,"","Hot","Control"
"784",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",22,"C",1,"",1,22,"L",1,1,"","Hot","Control"
"785",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",22,"R",1,"",1,22,"C",1,1,"","Hot","CORT"
"786",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",22,"L",0,"",1,22,"R",0,1,"","Cold","CORT"
"787",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",22,"R",0,"",1,22,"C",1,1,"","Cold","Control"
"788",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",22,"C",0,"",1,22,"C",1,1,"","Hot","Control"
"789",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",22,"L",0,"",1,22,"L",0,1,"","Cold","CORT"
"790",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",22,"L",1,"",1,22,"R",1,1,"","Hot","CORT"
"791",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",22,"C",1,"",1,22,"R",0,1,"","Hot","CORT"
"792",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",22,"L",1,"",1,22,"L",0,1,"","Cold","Control"
"793",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",22,"C",1,"",1,22,"R",0,1,"","Hot","CORT"
"794",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",22,"R",1,"",1,22,"C",1,1,"","Hot","Control"
"795",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",22,"L",1,"",1,22,"L",0,1,"","Cold","Control"
"796",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",22,"C",1,"",1,22,"C",0,1,"","Cold","CORT"
"797",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",22,"L",1,"",1,22,"C",0,1,"","Cold","CORT"
"798",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",22,"L",1,"",1,22,"R",0,1,"","Hot","CORT"
"799",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",22,"C",1,"",1,22,"L",1,1,"","Hot","Control"
"800",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",22,"L",1,"",1,22,"C",1,1,"","Cold","Control"
"801",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",22,"R",1,"",1,22,"R",1,1,"","Cold","CORT"
"802",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",22,"C",1,"",1,22,"C",1,1,"","Hot","Control"
"803",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",22,"C",1,"",1,22,"R",1,1,"","Cold","Control"
"804",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",22,"L",0,"",1,22,"R",1,1,"","Hot","CORT"
"805",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",22,"R",0,"1 cricket given after the test",0,22,"L",0,1,"","Cold","CORT"
"806",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",22,"C",1,"",1,22,"R",0,1,"","Hot","CORT"
"807",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",22,"L",0,"",1,22,"L",1,1,"","Hot","CORT"
"808",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",22,"R",1,"",1,22,"C",1,1,"","Hot","Control"
"809",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",22,"C",1,"",1,22,"L",1,1,"","Cold","CORT"
"810",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",22,"R",1,"",1,22,"C",1,1,"","Cold","CORT"
"811",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",22,"C",1,"",1,22,"R",1,1,"","Hot","Control"
"812",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",22,"R",0,"",1,22,"R",1,1,"","Hot","Control"
"813",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",22,"R",1,"",1,22,"L",1,1,"","Cold","Control"
"814",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",22,"C",1,"",1,22,"C",0,1,"","Cold","CORT"
"815",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",23,"L",1,"",1,23,"L",1,1,"","Hot","Control"
"816",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",23,"R",0,"",1,23,"C",0,1,"","Cold","CORT"
"817",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",23,"C",1,"",1,23,"R",1,1,"","Hot","CORT"
"818",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",23,"C",1,"",1,23,"C",1,1,"","Cold","Control"
"819",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",23,"L",1,"",1,23,"R",0,1,"","Hot","CORT"
"820",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",23,"R",1,"",1,23,"L",1,1,"","Hot","Control"
"821",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",23,"L",1,"",1,23,"C",1,1,"","Hot","Control"
"822",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",23,"R",1,"",1,23,"L",0,1,"","Hot","CORT"
"823",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",23,"R",1,"",1,23,"R",1,1,"","Cold","CORT"
"824",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",23,"C",1,"",1,23,"L",0,1,"","Cold","Control"
"825",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",23,"C",0,"",1,23,"C",0,1,"","Hot","Control"
"826",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",23,"R",1,"",1,23,"R",1,1,"","Cold","CORT"
"827",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",23,"L",1,"",1,23,"L",0,1,"","Hot","CORT"
"828",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",23,"L",1,"",1,23,"C",0,1,"","Hot","CORT"
"829",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",23,"R",0,"",1,23,"L",1,1,"","Cold","Control"
"830",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",23,"L",1,"",1,23,"R",0,1,"","Hot","CORT"
"831",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",23,"C",0,"",1,23,"C",1,1,"","Hot","Control"
"832",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",23,"C",1,"",1,23,"C",1,1,"","Cold","Control"
"833",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",23,"C",1,"",1,23,"R",1,1,"","Cold","CORT"
"834",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",23,"R",0,"",1,23,"R",1,1,"","Cold","CORT"
"835",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",23,"R",1,"",1,23,"C",1,1,"","Hot","CORT"
"836",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",23,"C",1,"",1,23,"L",1,1,"","Hot","Control"
"837",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",23,"L",1,"",1,23,"R",1,1,"","Cold","Control"
"838",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",23,"L",0,"",1,23,"C",0,1,"","Cold","CORT"
"839",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",23,"L",0,"",1,23,"R",0,1,"","Hot","Control"
"840",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",23,"C",1,"",1,23,"R",0,1,"","Cold","Control"
"841",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",23,"L",0,"",1,23,"L",0,1,"","Hot","CORT"
"842",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",23,"R",0,"1 cricket given after the test",0,23,"C",0,1,"","Cold","CORT"
"843",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",23,"L",1,"",1,23,"L",1,1,"","Hot","CORT"
"844",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",23,"L",0,"",0,23,"C",1,1,"","Hot","CORT"
"845",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",23,"C",1,"",1,23,"R",1,1,"","Hot","Control"
"846",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",23,"C",1,"",1,23,"L",1,1,"","Cold","CORT"
"847",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",23,"L",1,"",1,23,"C",1,1,"","Cold","CORT"
"848",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",23,"C",1,"",1,23,"R",1,1,"","Hot","Control"
"849",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",23,"R",1,"",1,23,"C",1,1,"","Hot","Control"
"850",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",23,"R",1,"",1,23,"L",0,1,"","Cold","Control"
"851",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",23,"C",1,"",1,23,"R",1,1,"","Cold","CORT"
"852",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",24,"L",1,"",1,24,"R",1,1,"","Hot","Control"
"853",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",24,"C",1,"",1,24,"L",0,1,"","Cold","CORT"
"854",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",24,"R",1,"",1,24,"C",1,1,"","Hot","CORT"
"855",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",24,"C",1,"",1,24,"L",1,1,"","Cold","Control"
"856",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",24,"R",1,"",1,24,"C",1,1,"","Hot","CORT"
"857",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",24,"L",1,"",1,24,"R",1,1,"","Hot","Control"
"858",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",24,"L",0,"",1,24,"C",1,1,"","Hot","Control"
"859",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",24,"C",1,"",1,24,"L",0,1,"","Hot","CORT"
"860",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",24,"C",1,"",1,24,"L",0,1,"","Cold","CORT"
"861",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",24,"L",0,"",1,24,"R",0,1,"","Cold","Control"
"862",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",24,"L",1,"",1,24,"R",1,1,"","Hot","Control"
"863",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",24,"L",1,"",1,24,"L",0,1,"","Cold","CORT"
"864",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",24,"C",1,"",1,24,"C",1,1,"","Hot","CORT"
"865",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",24,"L",1,"",1,24,"R",1,1,"","Hot","CORT"
"866",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",24,"C",1,"",1,24,"L",0,1,"","Cold","Control"
"867",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",24,"L",0,"",1,24,"C",1,1,"","Hot","CORT"
