"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"868",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","CORT"
"869",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",0,1,"","Cold","Control"
"870",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","Control"
"871",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",19,"L",0,"2 crickets given after the test",1,19,"L",1,1,"","Cold","Control"
"872",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","CORT"
"873",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT"
"874",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control"
"875",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control"
"876",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"877",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT"
"878",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Cold","Control"
"879",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Cold","CORT"
"880",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","CORT"
"881",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",19,"C",0,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control"
"882",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"883",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"884",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control"
"885",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",19,"L",0,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"886",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Hot","CORT"
"887",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",19,"L",1,"2 crickets given after the test",1,19,"C",0,0,"","Hot","Control"
"888",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","Control"
"889",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"890",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control"
"891",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"892",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"893",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",19,"L",0,"2 crickets given after the test",0,19,"R",1,1,"","Hot","CORT"
"894",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",20,"R",1,"",1,20,"R",1,1,"","Cold","Control"
"895",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",20,"L",1,"",1,20,"C",0,1,"","Hot","CORT"
"896",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",20,"C",0,"",1,20,"C",1,1,"","Hot","Control"
"897",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",20,"L",1,"",1,20,"R",1,1,"","Cold","CORT"
"898",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"C",1,1,"","Cold","CORT"
"899",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",20,"L",1,"",1,20,"L",0,1,"","Hot","Control"
"900",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"901",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",20,"C",1,"",1,20,"R",1,1,"","Cold","Control"
"902",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",20,"L",0,"",1,20,"L",1,1,"","Cold","CORT"
"903",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",20,"R",1,"",1,20,"L",0,1,"","Hot","Control"
"904",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",20,"L",0,"",1,20,"C",0,1,"","Hot","CORT"
"905",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",20,"C",1,"",1,20,"C",1,1,"","Hot","Control"
"906",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",20,"L",1,"",1,20,"R",1,1,"","Cold","CORT"
"907",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",20,"R",1,"",1,20,"L",0,1,"","Cold","Control"
"908",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",20,"C",1,"",1,20,"R",NA,0,"Wrong feeder","Hot","CORT"
"909",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",20,"R",1,"",1,20,"C",NA,0,"Wrong feeder","Cold","CORT"
"910",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",20,"L",1,"",1,20,"L",NA,0,"","Hot","Control"
"911",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",20,"L",NA,"Shelter left",0,20,"R",NA,0,"","Hot","Control"
"912",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","Control"
"913",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",20,"L",1,"",1,20,"R",1,1,"","Hot","CORT"
"914",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",20,"C",1,"",1,20,"C",1,1,"","Cold","CORT"
"915",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","CORT"
"916",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",20,"L",1,"",1,20,"C",0,1,"","Cold","Control"
"917",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",20,"C",0,"",1,20,"C",0,1,"","Hot","Control"
"918",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",20,"L",1,"",1,20,"L",1,1,"","Cold","Control"
"919",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",20,"R",0,"",1,20,"L",1,1,"","Hot","CORT"
"920",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",20,"C",1,"",1,20,"R",1,1,"","Cold","CORT"
"921",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",20,"R",0,"",1,20,"R",1,1,"","Cold","Control"
"922",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",20,"R",1,"",1,20,"L",0,1,"","Hot","Control"
"923",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",20,"C",0,"",1,20,"C",1,1,"","Hot","CORT"
"924",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",20,"L",0,"",0,20,"R",1,1,"","Hot","CORT"
"925",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",20,"R",1,"",1,20,"C",1,1,"","Cold","Control"
"926",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",20,"C",1,"",1,20,"L",1,1,"","Cold","CORT"
"927",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",20,"L",0,"",1,20,"C",1,1,"","Hot","CORT"
"928",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",20,"R",1,"",1,20,"R",1,1,"","Cold","Control"
"929",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","Control"
"930",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",20,"L",0,"",1,20,"L",1,1,"","Cold","CORT"
"931",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",20,"R",1,"",1,20,"C",1,1,"","Cold","Control"
"932",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",20,"L",NA,"",0,20,"R",NA,0,"","Hot","Control"
"933",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"934",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",20,"L",1,"",1,20,"R",1,1,"","Hot","Control"
"935",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",20,"C",1,"",1,20,"C",0,1,"","Cold","Control"
"936",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",20,"R",1,"",1,20,"L",0,1,"","Hot","CORT"
"937",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",20,"R",0,"",1,20,"L",1,1,"","Cold","Control"
"938",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",20,"L",1,"",1,20,"R",1,1,"","Hot","Control"
"939",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",20,"R",0,"",1,20,"C",0,1,"","Cold","CORT"
"940",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",20,"L",0,"",1,20,"R",0,1,"","Hot","CORT"
"941",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",21,"C",1,"",1,21,"L",0,1,"","Cold","Control"
"942",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",21,"L",0,"",1,21,"R",0,1,"","Hot","CORT"
"943",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",21,"L",0,"",1,21,"C",1,1,"","Hot","Control"
"944",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",21,"R",1,"",1,21,"R",0,0,"","Cold","CORT"
"945",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",21,"R",1,"",1,21,"L",0,1,"","Cold","CORT"
"946",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",21,"C",1,"",1,21,"C",1,1,"","Hot","Control"
"947",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",21,"L",1,"",1,21,"L",0,0,"","Hot","CORT"
"948",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",21,"L",1,"",1,21,"L",1,1,"","Cold","Control"
"949",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",21,"L",1,"",1,21,"L",1,1,"","Cold","CORT"
"950",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",21,"C",1,"",1,21,"C",0,1,"","Hot","Control"
"951",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",21,"C",1,"",1,21,"R",0,1,"","Hot","CORT"
"952",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",21,"C",1,"",1,21,"C",1,1,"","Hot","Control"
"953",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",21,"C",1,"",1,21,"R",1,1,"","Cold","CORT"
"954",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",21,"R",0,"",1,21,"L",0,1,"","Cold","Control"
"955",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",21,"L",1,"",1,21,"L",0,1,"","Hot","CORT"
"956",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",21,"C",1,"",1,21,"R",1,1,"","Cold","CORT"
"957",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",21,"R",NA,"",0,21,"C",0,1,"","Hot","Control"
"958",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",21,"C",1,"",1,21,"R",NA,0,"","Hot","Control"
"959",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",21,"C",0,"",1,21,"L",1,1,"","Cold","Control"
"960",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",21,"L",1,"",1,21,"C",1,1,"","Hot","CORT"
"961",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",21,"R",1,"",1,21,"R",0,1,"","Cold","CORT"
"962",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",21,"R",0,"",1,21,"C",1,1,"","Cold","CORT"
"963",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",21,"L",1,"",1,21,"L",0,1,"","Cold","Control"
"964",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",21,"L",1,"",1,21,"L",1,1,"","Hot","Control"
"965",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",21,"L",1,"",1,21,"C",1,1,"","Cold","Control"
"966",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",21,"R",0,"",1,21,"R",0,1,"","Hot","CORT"
"967",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",21,"C",0,"",1,21,"R",0,1,"","Cold","CORT"
"968",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",21,"L",1,"",1,21,"C",1,1,"","Cold","Control"
"969",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",21,"C",1,"",1,21,"R",1,1,"","Hot","Control"
"970",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",21,"R",1,"",1,21,"L",0,1,"","Hot","CORT"
"971",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",21,"C",1,"",1,21,"R",1,1,"","Hot","CORT"
"972",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",21,"R",0,"",1,21,"L",1,1,"","Cold","Control"
"973",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",21,"L",0,"",1,21,"C",1,1,"","Cold","CORT"
"974",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",21,"L",1,"",1,21,"R",0,1,"","Hot","CORT"
"975",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",21,"L",1,"",1,21,"C",1,1,"","Cold","Control"
"976",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",21,"C",1,"",1,21,"L",0,1,"","Hot","Control"
"977",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",21,"L",0,"",1,21,"R",0,1,"","Cold","CORT"
"978",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",21,"L",1,"",1,21,"L",0,1,"","Cold","Control"
"979",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",21,"R",1,"",1,21,"C",0,0,"","Hot","Control"
"980",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",21,"C",1,"",1,21,"C",1,1,"","Hot","CORT"
"981",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",21,"R",1,"",1,21,"L",NA,0,"","Hot","Control"
"982",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",21,"L",0,"",1,21,"C",1,1,"","Cold","Control"
"983",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",21,"C",1,"",1,21,"R",1,1,"","Hot","CORT"
"984",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",21,"L",0,"",1,21,"L",1,1,"","Cold","Control"
"985",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",21,"C",1,"",1,21,"C",1,1,"","Hot","Control"
"986",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",21,"R",0,"",1,21,"R",1,1,"","Cold","CORT"
"987",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",21,"L",0,"",1,21,"C",1,1,"","Hot","CORT"
"988",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",22,"L",0,"",1,22,"L",1,1,"","Cold","Control"
"989",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",22,"L",1,"",1,22,"C",0,1,"","Hot","CORT"
"990",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",22,"L",0,"",1,22,"R",0,1,"","Hot","Control"
"991",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",22,"R",0,"",1,22,"R",1,1,"","Cold","CORT"
"992",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",22,"R",0,"",1,22,"L",0,1,"","Cold","CORT"
"993",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",22,"C",1,"",1,22,"C",1,1,"","Hot","Control"
"994",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",22,"L",1,"",1,22,"R",1,1,"","Hot","CORT"
"995",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",22,"R",1,"",1,22,"C",0,1,"","Cold","Control"
"996",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",22,"C",1,"",1,22,"R",1,1,"","Cold","CORT"
"997",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",22,"R",1,"",1,22,"R",1,1,"","Hot","Control"
"998",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",22,"L",1,"",1,22,"L",0,1,"","Hot","CORT"
"999",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",22,"C",1,"",1,22,"C",0,1,"","Hot","Control"
"1000",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",22,"L",1,"",1,22,"L",0,1,"","Cold","CORT"
"1001",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",22,"L",0,"",1,22,"R",0,1,"","Cold","Control"
"1002",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",22,"L",1,"",1,22,"R",1,1,"","Hot","CORT"
"1003",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",22,"R",0,"",1,22,"L",0,1,"","Cold","CORT"
"1004",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",22,"R",1,"",1,22,"C",0,1,"","Hot","Control"
"1005",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",22,"L",1,"",1,22,"R",1,1,"","Hot","Control"
"1006",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",22,"C",0,"",1,22,"C",1,1,"","Cold","Control"
"1007",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",22,"C",1,"",1,22,"L",0,1,"","Hot","CORT"
"1008",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",22,"L",1,"",1,22,"R",0,1,"","Cold","CORT"
"1009",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",22,"L",0,"",1,22,"L",0,1,"","Cold","CORT"
"1010",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",22,"C",1,"",1,22,"C",0,1,"","Cold","Control"
"1011",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",22,"C",1,"",1,22,"L",0,1,"","Hot","Control"
"1012",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",22,"L",1,"",1,22,"C",1,1,"","Cold","Control"
"1013",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",22,"R",0,"",1,22,"R",0,1,"","Hot","CORT"
"1014",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",22,"C",1,"",1,22,"R",0,1,"","Cold","CORT"
"1015",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",22,"C",1,"",1,22,"R",0,1,"","Cold","Control"
"1016",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",22,"L",1,"",1,22,"C",1,1,"","Hot","Control"
"1017",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",22,"R",1,"",1,22,"L",0,1,"","Hot","CORT"
"1018",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",22,"R",0,"",1,22,"R",1,1,"","Hot","CORT"
"1019",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",22,"L",1,"",1,22,"C",1,1,"","Cold","Control"
"1020",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",22,"C",1,"",1,22,"L",0,1,"","Cold","CORT"
"1021",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",22,"C",1,"",1,22,"L",1,1,"","Hot","CORT"
"1022",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",22,"R",1,"",1,22,"R",1,1,"","Cold","Control"
"1023",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",22,"L",1,"",1,22,"C",1,1,"","Hot","Control"
"1024",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",22,"R",0,"",1,22,"L",1,1,"","Cold","CORT"
"1025",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",22,"C",1,"",1,22,"R",0,1,"","Cold","Control"
"1026",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",22,"L",NA,"",0,22,"C",1,1,"","Hot","Control"
"1027",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",22,"C",1,"",1,22,"C",1,1,"","Hot","CORT"
"1028",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",22,"L",1,"",1,22,"R",NA,0,"","Hot","Control"
"1029",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",22,"R",1,"",1,22,"C",0,1,"","Cold","Control"
"1030",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",22,"C",0,"",1,22,"L",0,1,"","Hot","CORT"
"1031",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",22,"L",1,"",1,22,"C",0,1,"","Cold","Control"
"1032",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",22,"C",1,"",1,22,"L",0,1,"","Hot","Control"
"1033",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",22,"R",0,"",1,22,"R",0,1,"","Cold","CORT"
"1034",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",22,"R",1,"",1,22,"R",0,1,"","Hot","CORT"
"1035",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",23,"C",1,"",1,23,"L",1,1,"","Cold","Control"
"1036",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",23,"R",1,"",1,23,"R",0,1,"","Hot","CORT"
"1037",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",23,"C",1,"",1,23,"C",1,1,"","Hot","Control"
"1038",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",23,"L",1,"",1,23,"L",0,1,"","Cold","CORT"
"1039",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",23,"L",1,"",1,23,"L",1,1,"","Cold","CORT"
"1040",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",23,"L",0,"",1,23,"R",0,1,"","Hot","Control"
