"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort","first_non_na","Associative_Trial"
"2253",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",30,"L",1,"",1,30,"C",1,1,"",NA,"Hot","CORT",3,28
"2254",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",30,"L",1,"",1,30,"R",0,1,"",NA,"Hot","CORT",3,28
"2255",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",30,"R",1,"",1,30,"L",1,1,"",NA,"Hot","CORT",3,28
"2256",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",30,"C",1,"",1,30,"C",1,1,"",NA,"Hot","Control",3,28
"2257",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",30,"C",0,"",1,30,"C",1,1,"",NA,"Cold","CORT",3,28
"2258",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",30,"L",0,"",1,30,"L",1,1,"",NA,"Cold","CORT",3,28
"2259",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",30,"R",1,"",1,30,"R",0,1,"",NA,"Hot","Control",3,28
"2260",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",30,"C",0,"",1,30,"R",1,1,"",NA,"Hot","Control",3,28
"2261",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",30,"L",1,"",1,30,"L",0,1,"",NA,"Cold","Control",3,28
"2262",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",30,"R",1,"",1,30,"C",1,1,"",NA,"Hot","CORT",3,28
"2263",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",30,"L",0,"",1,30,"C",1,1,"",NA,"Hot","Control",3,28
"2264",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",30,"R",1,"",1,30,"L",1,1,"",NA,"Cold","Control",3,28
"2265",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",30,"C",1,"",1,30,"R",0,1,"",NA,"Cold","CORT",3,28
"2266",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",30,"L",1,"",1,30,"R",0,1,"",NA,"Cold","Control",3,28
"2267",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",30,"R",0,"",1,30,"C",1,1,"",NA,"Hot","Control",3,28
"2268",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",30,"C",1,"",1,30,"L",1,1,"",NA,"Cold","CORT",3,28
"2269",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",31,"R",0,"",1,31,"C",1,1,"",NA,"Cold","Control",3,29
"2270",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",31,"L",1,"",1,31,"R",0,1,"",NA,"Hot","CORT",3,29
"2271",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",31,"L",1,"",1,31,"R",1,1,"",NA,"Hot","Control",3,29
"2272",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",31,"C",1,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2273",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",31,"C",1,"",1,31,"L",0,1,"",NA,"Hot","Control",3,29
"2274",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",31,"L",1,"",1,31,"R",0,1,"",NA,"Cold","CORT",3,29
"2275",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",31,"R",0,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2276",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",31,"R",0,"",1,31,"R",0,1,"",NA,"Cold","CORT",3,29
"2277",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",31,"R",1,"",1,31,"C",1,1,"",NA,"Hot","Control",3,29
"2278",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",31,"L",1,"",1,31,"L",0,1,"",NA,"Hot","CORT",3,29
"2279",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",31,"R",1,"",1,31,"C",1,1,"",NA,"Cold","Control",3,29
"2280",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",31,"L",1,"",1,31,"L",1,1,"",NA,"Hot","CORT",3,29
"2281",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",31,"C",1,"",1,31,"R",0,1,"",NA,"Hot","Control",3,29
"2282",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",31,"L",1,"",1,31,"C",1,1,"",NA,"Hot","Control",3,29
"2283",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",31,"R",1,"",1,31,"L",0,1,"",NA,"Hot","CORT",3,29
"2284",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",31,"L",0,"",1,31,"R",1,1,"",NA,"Cold","Control",3,29
"2285",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",31,"R",0,"",1,31,"L",0,1,"",NA,"Cold","CORT",3,29
"2286",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",31,"R",0,"",1,31,"R",1,1,"",NA,"Hot","Control",3,29
"2287",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",31,"C",1,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2288",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"R",1,1,"",NA,"Cold","CORT",3,29
"2289",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",31,"C",1,"",1,31,"C",0,1,"",NA,"Cold","Control",3,29
"2290",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",31,"L",1,"",1,31,"R",1,1,"",NA,"Hot","Control",3,29
"2291",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",31,"R",1,"",1,31,"C",0,1,"",NA,"Cold","CORT",3,29
"2292",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",31,"C",1,"",1,31,"L",0,1,"",NA,"Cold","Control",3,29
"2293",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",31,"C",1,"",1,31,"C",1,1,"",NA,"Hot","Control",3,29
"2294",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",31,"L",1,"",1,31,"L",0,1,"",NA,"Cold","CORT",3,29
"2295",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",31,"C",1,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2296",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",31,"C",1,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2297",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",31,"R",1,"",1,31,"L",0,1,"",NA,"Cold","CORT",3,29
"2298",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",31,"L",NA,"",0,31,"R",1,1,"",NA,"Hot","Control",3,29
"2299",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",31,"C",1,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2300",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",31,"L",0,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2301",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",31,"R",0,"",1,31,"C",0,1,"",NA,"Hot","CORT",3,29
"2302",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",31,"L",1,"",1,31,"R",0,1,"",NA,"Cold","CORT",3,29
"2303",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",31,"L",0,"",1,31,"L",0,1,"",NA,"Cold","Control",3,29
"2304",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2305",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",31,"C",1,"",1,31,"C",1,1,"",NA,"Hot","Control",3,29
"2306",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",31,"R",1,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2307",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",31,"C",1,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2308",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",31,"C",1,"",1,31,"R",1,1,"",NA,"Cold","Control",3,29
"2309",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",31,"C",1,"",1,31,"L",1,1,"",NA,"Cold","CORT",3,29
"2310",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",31,"C",1,"",1,31,"R",0,1,"",NA,"Hot","Control",3,29
"2311",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",31,"R",1,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2312",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",31,"L",1,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2313",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",31,"L",0,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2314",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",31,"C",1,"",1,31,"L",1,1,"",NA,"Cold","CORT",3,29
"2315",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",31,"L",0,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2316",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",31,"C",1,"",1,31,"L",0,1,"",NA,"Cold","Control",3,29
"2317",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",31,"R",1,"",1,31,"R",1,1,"",NA,"Hot","Control",3,29
"2318",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",31,"L",0,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2319",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",31,"C",1,"",1,31,"C",0,1,"",NA,"Hot","Control",3,29
"2320",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2321",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",31,"L",1,"",1,31,"R",1,1,"",NA,"Cold","CORT",3,29
"2322",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",31,"C",1,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2323",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",31,"L",1,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2324",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",31,"R",0,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2325",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",31,"C",1,"",1,31,"C",1,1,"",NA,"Hot","CORT",3,29
"2326",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",31,"R",1,"",1,31,"R",1,1,"",NA,"Cold","Control",3,29
"2327",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",31,"L",1,"",1,31,"L",1,1,"",NA,"Hot","Control",3,29
"2328",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",31,"L",0,"",1,31,"R",0,1,"",NA,"Hot","Control",3,29
"2329",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",31,"L",0,"",1,31,"R",1,1,"",NA,"Cold","Control",3,29
"2330",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"L",0,1,"",NA,"Hot","CORT",3,29
"2331",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",31,"C",1,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2332",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",31,"L",1,"",1,31,"C",0,1,"",NA,"Cold","CORT",3,29
"2333",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",31,"L",0,"",1,31,"R",0,1,"",NA,"Cold","Control",3,29
"2334",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",31,"R",1,"",1,31,"L",1,1,"",NA,"Hot","CORT",3,29
"2335",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",31,"C",1,"",1,31,"R",1,1,"",NA,"Hot","CORT",3,29
"2336",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",31,"L",1,"",1,31,"L",1,1,"",NA,"Hot","CORT",3,29
"2337",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"C",1,1,"",NA,"Hot","Control",3,29
"2338",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",31,"C",0,"",1,31,"R",0,1,"",NA,"Cold","CORT",3,29
"2339",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",31,"R",1,"",1,31,"C",1,1,"",NA,"Cold","CORT",3,29
"2340",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",31,"L",1,"",1,31,"L",1,1,"",NA,"Hot","Control",3,29
"2341",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",31,"R",1,"",1,31,"L",0,1,"",NA,"Hot","Control",3,29
"2342",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",31,"L",1,"",1,31,"R",0,1,"",NA,"Cold","Control",3,29
"2343",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",31,"C",1,"",1,31,"C",0,1,"",NA,"Hot","CORT",3,29
"2344",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",31,"L",0,"",1,31,"R",1,1,"",NA,"Hot","Control",3,29
"2345",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",31,"R",1,"",1,31,"L",1,1,"",NA,"Cold","Control",3,29
"2346",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",31,"C",1,"",1,31,"C",0,1,"",NA,"Cold","CORT",3,29
"2347",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",31,"R",1,"",1,31,"C",1,1,"",NA,"Cold","Control",3,29
"2348",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",31,"C",1,"",1,31,"R",0,1,"",NA,"Hot","Control",3,29
"2349",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",31,"L",1,"",1,31,"L",1,1,"",NA,"Cold","CORT",3,29
"2350",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",32,"R",0,"",1,32,"C",1,1,"",NA,"Cold","Control",3,30
"2351",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",32,"C",1,"",1,32,"L",1,1,"",NA,"Hot","CORT",3,30
"2352",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",32,"C",0,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2353",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",32,"L",1,"",1,32,"L",1,1,"",NA,"Cold","CORT",3,30
"2354",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",32,"C",1,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2355",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",32,"L",0,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2356",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",32,"R",1,"",1,32,"R",0,1,"",NA,"Hot","CORT",3,30
"2357",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",32,"C",0,"",1,32,"R",1,1,"",NA,"Cold","CORT",3,30
"2358",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",32,"R",1,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2359",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",32,"L",1,"",1,32,"C",0,1,"",NA,"Hot","CORT",3,30
"2360",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",32,"R",1,"",1,32,"L",1,1,"",NA,"Cold","Control",3,30
"2361",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",32,"L",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2362",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",32,"C",1,"",1,32,"R",0,1,"",NA,"Hot","Control",3,30
"2363",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",32,"L",0,"",1,32,"C",1,1,"",NA,"Hot","Control",3,30
"2364",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",32,"C",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2365",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",32,"R",0,"",1,32,"L",0,1,"",NA,"Cold","Control",3,30
"2366",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",32,"L",1,"",1,32,"R",0,1,"",NA,"Cold","CORT",3,30
"2367",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",32,"L",1,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2368",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",32,"R",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2369",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",32,"C",1,"",1,32,"R",1,1,"",NA,"Cold","CORT",3,30
"2370",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",32,"R",0,"",1,32,"L",0,1,"",NA,"Cold","Control",3,30
"2371",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",32,"R",1,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2372",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",32,"L",1,"",1,32,"R",1,1,"",NA,"Cold","CORT",3,30
"2373",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",32,"C",1,"",1,32,"C",1,1,"",NA,"Cold","Control",3,30
"2374",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",32,"C",1,"",1,32,"R",0,1,"",NA,"Hot","Control",3,30
"2375",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",32,"L",1,"",1,32,"L",1,1,"",NA,"Cold","CORT",3,30
"2376",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",32,"R",0,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2377",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",32,"L",1,"",1,32,"L",1,1,"",NA,"Hot","CORT",3,30
"2378",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",32,"R",1,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2379",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",32,"C",0,"",1,32,"C",NA,0,"",NA,"Hot","Control",3,30
"2380",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",32,"C",1,"",1,32,"L",0,1,"",NA,"Hot","CORT",3,30
"2381",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",32,"R",0,"",1,32,"R",1,1,"",NA,"Cold","Control",3,30
"2382",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",32,"L",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2383",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",32,"C",1,"",1,32,"L",1,1,"",NA,"Cold","CORT",3,30
"2384",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",32,"L",1,"",1,32,"C",1,1,"",NA,"Cold","Control",3,30
"2385",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",32,"R",1,"",1,32,"L",1,1,"",NA,"Hot","CORT",3,30
"2386",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",32,"R",1,"",1,32,"R",1,1,"",NA,"Hot","Control",3,30
"2387",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",32,"R",1,"",1,32,"L",0,1,"",NA,"Cold","CORT",3,30
"2388",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",32,"L",1,"",1,32,"C",1,1,"",NA,"Cold","Control",3,30
"2389",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",32,"C",1,"",1,32,"R",0,1,"",NA,"Cold","Control",3,30
"2390",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",32,"L",0,"",1,32,"L",1,1,"",NA,"Cold","CORT",3,30
"2391",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",32,"R",1,"",1,32,"C",0,1,"",NA,"Hot","Control",3,30
"2392",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",32,"L",0,"",1,32,"L",1,1,"",NA,"Cold","Control",3,30
"2393",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",32,"C",0,"",1,32,"R",0,1,"",NA,"Hot","CORT",3,30
"2394",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",32,"C",0,"",1,32,"R",0,1,"",NA,"Cold","CORT",3,30
"2395",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",32,"R",0,"Shelter left for 2 min after the beginning",1,32,"L",0,1,"",NA,"Cold","CORT",3,30
"2396",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",32,"L",0,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2397",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",32,"C",1,"",1,32,"L",1,1,"",NA,"Cold","Control",3,30
"2398",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",32,"L",1,"",1,32,"C",0,1,"",NA,"Hot","Control",3,30
"2399",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",32,"R",1,"",1,32,"R",0,1,"",NA,"Hot","CORT",3,30
"2400",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",32,"R",0,"",1,32,"L",1,1,"",NA,"Hot","Control",3,30
"2401",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",32,"L",1,"",1,32,"R",1,1,"",NA,"Cold","Control",3,30
"2402",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",32,"C",1,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2403",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",32,"R",0,"",1,32,"L",1,1,"",NA,"Hot","CORT",3,30
"2404",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",32,"L",1,"",1,32,"R",NA,0,"",NA,"Cold","Control",3,30
"2405",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",32,"C",0,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
