"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort","first_non_na","Associative_Trial"
"1228",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"","Hot","Control",1,"18"
"1229",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",18,"R",0,"1 cricket given after the test",1,18,"R",1,1,"","Hot","CORT",3,"16"
"1230",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"","Cold","Control",1,"18"
"1231",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"","Cold","Control",5,"14"
"1232",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",18,"R",1,"1 cricket given after the test",1,18,"R",0,1,"","Cold","CORT",1,"18"
"1233",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Cold","Control",1,"18"
"1234",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",18,"L",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","Control",1,"18"
"1235",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",18,"C",0,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",7,"12"
"1236",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","Control",1,"18"
"1237",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",18,"L",0,"1 cricket given after the test",1,18,"R",0,1,"","Cold","CORT",1,"18"
"1238",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","Control",1,"18"
"1239",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",18,"L",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","Control",6,"13"
"1240",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",18,"L",0,"1 cricket given after the test",1,18,"C",1,1,"","Hot","CORT",1,"18"
"1241",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"","Hot","CORT",1,"18"
"1242",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",18,"C",1,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",3,"16"
"1243",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"","Cold","Control",8,"11"
"1244",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",18,"L",0,"1 cricket given after the test",1,18,"R",1,1,"","Hot","Control",10,"9"
"1245",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",18,"L",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","Control",8,"11"
"1246",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",18,"L",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",3,"16"
"1247",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",18,"L",1,"1 cricket given after the test",1,18,"R",NA,0,"","Hot","Control",1,"18"
"1248",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",18,"L",1,"1 cricket given after the test",1,18,"L",1,1,"","Hot","Control",1,"18"
"1249",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",18,"L",0,"1 cricket given after the test",1,18,"C",0,1,"","Cold","Control",8,"11"
"1250",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",18,"R",1,"1 cricket given after the test",1,18,"R",0,1,"","Hot","CORT",1,"18"
"1251",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",18,"C",1,"Shelter left for 7 min after beginning; 1 cricket given after the test",1,18,"C",0,1,"","Cold","CORT",1,"18"
"1252",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",18,"R",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",9,"10"
"1253",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",1,"18"
"1254",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",18,"R",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","Control",1,"18"
"1255",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Hot","Control",1,"18"
"1256",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",18,"R",0,"1 cricket given after the test",1,18,"C",1,1,"","Hot","CORT",1,"18"
"1257",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Hot","CORT",3,"16"
"1258",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",18,"L",0,"1 cricket given after the test",1,18,"R",1,1,"","Hot","Control",8,"11"
"1259",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","Control",9,"10"
"1260",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",18,"L",0,"1 cricket given after the test",1,18,"L",1,1,"","Cold","Control",8,"11"
"1261",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"","Hot","Control",1,"18"
"1262",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",18,"L",1,"1 cricket given after the test",1,18,"R",0,1,"","Cold","CORT",1,"18"
"1263",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",18,"C",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","Control",8,"11"
"1264",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",18,"L",0,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",2,"17"
"1265",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","Control",1,"18"
"1266",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",18,"R",0,"Shelter left for 7 min after beginning; 1 cricket given after the test",1,18,"R",0,1,"","Cold","Control",1,"18"
"1267",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",1,"18"
"1268",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"","Hot","Control",1,"18"
"1269",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",18,"C",0,"1 cricket given after the test",1,18,"L",1,1,"","Hot","CORT",1,"18"
"1270",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"","Hot","Control",1,"18"
"1271",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",18,"L",0,"1 cricket given after the test",0,18,"R",0,1,"","Hot","CORT",9,"10"
"1272",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",18,"C",0,"1 cricket given after the test",1,18,"L",1,1,"","Hot","Control",1,"18"
"1273",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",18,"L",1,"1 cricket given after the test",1,18,"R",1,1,"","Cold","CORT",2,"17"
"1274",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"","Cold","Control",1,"18"
"1275",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",18,"R",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",1,"18"
"1276",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"","Hot","CORT",2,"17"
"1277",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",18,"C",1,"1 cricket given after the test",1,18,"R",1,1,"","Cold","CORT",1,"18"
"1278",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",18,"L",1,"1 cricket given after the test",1,18,"R",1,1,"","Cold","Control",1,"18"
"1279",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","CORT",2,"17"
"1280",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",18,"R",1,"1 cricket given after the test",1,18,"C",0,1,"","Cold","CORT",11,"8"
"1281",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",1,"18"
"1282",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"","Hot","Control",1,"18"
"1283",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"","Cold","CORT",3,"16"
"1284",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","Control",1,"18"
"1285",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",18,"R",1,"1 cricket given after the test",1,18,"C",0,1,"","Cold","Control",10,"9"
"1286",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",18,"C",0,"1 cricket given after the test",1,18,"L",1,1,"","Cold","Control",1,"18"
"1287",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","Control",1,"18"
"1288",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",1,"18"
"1289",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","CORT",1,"18"
"1290",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Hot","CORT",2,"17"
"1291",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",18,"R",1,"1 cricket given after the test",1,18,"R",1,1,"","Hot","Control",2,"17"
"1292",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","CORT",3,"16"
"1293",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",18,"R",0,"1 cricket given after the test",0,18,"C",1,1,"","Cold","CORT",1,"18"
"1294",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"","Cold","CORT",1,"18"
"1295",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"","Cold","CORT",1,"18"
"1296",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",18,"C",1,"1 cricket given after the test",1,18,"C",0,1,"","Cold","Control",1,"18"
"1297",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",18,"C",1,"1 cricket given after the test",1,18,"C",1,1,"","Hot","Control",4,"15"
"1298",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"","Cold","Control",2,"17"
"1299",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Cold","CORT",1,"18"
"1300",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","CORT",1,"18"
"1301",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",18,"L",1,"1 cricket given after the test",1,18,"R",0,1,"","Cold","CORT",8,"11"
"1302",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",18,"R",1,"1 cricket given after the test",1,18,"C",0,1,"","Cold","CORT",1,"18"
"1303",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",18,"L",1,"1 cricket given after the test",1,18,"R",1,1,"","Hot","Control",1,"18"
"1304",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"","Hot","CORT",5,"14"
"1305",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",18,"R",1,"1 cricket given after the test",1,18,"R",0,1,"","Hot","CORT",1,"18"
"1306",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"","Cold","CORT",9,"10"
"1307",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"","Hot","Control",1,"18"
"1308",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"","Hot","CORT",1,"18"
"1309",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","Control",1,"19"
"1310",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT",3,"17"
"1311",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",1,"19"
"1312",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",5,"15"
"1313",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT",1,"19"
"1314",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",19,"L",0,"2 crickets given after the test",1,19,"L",1,1,"","Cold","Control",1,"19"
"1315",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",1,"19"
"1316",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","CORT",7,"13"
"1317",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control",1,"19"
"1318",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT",1,"19"
"1319",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control",1,"19"
"1320",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",6,"14"
"1321",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","CORT",1,"19"
"1322",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","CORT",1,"19"
"1323",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",19,"L",0,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT",3,"17"
"1324",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Cold","Control",8,"12"
"1325",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",19,"R",0,"2 crickets given after the test",1,19,"C",0,1,"","Hot","Control",10,"10"
"1326",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",8,"12"
"1327",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT",3,"17"
"1328",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",19,"L",1,"2 crickets given after the test",1,19,"C",0,0,"","Hot","Control",1,"19"
"1329",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Hot","Control",1,"19"
"1330",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",8,"12"
"1331",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",0,0,"","Hot","CORT",1,"19"
"1332",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","CORT",1,"19"
"1333",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","CORT",9,"11"
"1334",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT",1,"19"
"1335",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","Control",1,"19"
"1336",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control",1,"19"
"1337",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","CORT",1,"19"
"1338",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT",3,"17"
"1339",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Hot","Control",8,"12"
"1340",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",19,"L",1,"2 crickets given after the test",1,19,"R",0,1,"","Hot","Control",9,"11"
"1341",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","Control",8,"12"
"1342",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control",1,"19"
"1343",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT",1,"19"
"1344",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","Control",8,"12"
"1345",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","CORT",2,"18"
"1346",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control",1,"19"
"1347",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control",1,"19"
"1348",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",0,1,"","Hot","CORT",1,"19"
"1349",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control",1,"19"
"1350",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT",1,"19"
"1351",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control",1,"19"
"1352",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",19,"R",0,"2 crickets given after the test",0,19,"R",1,1,"","Hot","CORT",9,"11"
"1353",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control",1,"19"
"1354",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT",2,"18"
"1355",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control",1,"19"
"1356",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",19,"C",0,"2 crickets given after the test",1,19,"L",0,1,"","Cold","CORT",1,"19"
"1357",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT",2,"18"
"1358",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT",1,"19"
"1359",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",19,"C",0,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control",1,"19"
"1360",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT",2,"18"
"1361",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT",11,"9"
"1362",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","CORT",1,"19"
"1363",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control",1,"19"
"1364",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT",3,"17"
"1365",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control",1,"19"
"1366",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",19,"C",0,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control",10,"10"
"1367",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",0,1,"","Cold","Control",1,"19"
"1368",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",19,"L",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control",1,"19"
"1369",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT",1,"19"
