"","X1.b_Intercept","X1.b_Associative_Trial","X1.b_Associative_Trial.trtCORTCold","X1.b_Associative_Trial.trtControlHot","X1.b_Associative_Trial.trtCORTHot","X2.b_Intercept","X2.b_Associative_Trial","X2.b_Associative_Trial.trtCORTCold","X2.b_Associative_Trial.trtControlHot","X2.b_Associative_Trial.trtCORTHot","X3.b_Intercept","X3.b_Associative_Trial","X3.b_Associative_Trial.trtCORTCold","X3.b_Associative_Trial.trtControlHot","X3.b_Associative_Trial.trtCORTHot","X4.b_Intercept","X4.b_Associative_Trial","X4.b_Associative_Trial.trtCORTCold","X4.b_Associative_Trial.trtControlHot","X4.b_Associative_Trial.trtCORTHot","Chain","Value"
"11",-1.36257627414024,0.0859005557360828,0.00571177717765867,0.0216207551952732,-0.019306879856914,-1.37387115246805,0.069061370118327,0.0116552122716505,0.0516531228072836,0.0106285336129749,-1.04083341420433,0.0450554768596825,0.0312256405713578,0.0902182141870511,0.0240132041478377,-0.899504072573322,0.0361834150573325,0.0833680659573273,0.0904515334619432,0.0314580268539429,"species_level","delicata"
"12",-0.815502658117782,0.0395846971199637,0.0478302790379191,0.0672069251057872,0.0495327560361997,-1.55354865135638,0.0813719190364637,0.0252903696026613,0.032835293967026,-0.00568038336249569,-0.452050137398167,0.0591915937501582,0.0456795659616444,0.0337446439474687,-0.0131294753870686,-1.01411365063042,0.0527537065551992,0.032873351936395,0.0317152358556362,0.0381911635580087,"species_level","delicata"
"13",-1.7703500939753,0.0913151536176482,0.0351923119857696,0.00928932563530977,-0.0308001233300693,-1.58757742360634,0.0793968854705317,0.0047415461660476,0.0274073185573483,0.0213992758858696,-0.90316872308611,0.0408468303532004,0.0679465135833267,0.0505205748889845,0.0342344098612497,-1.77857601549965,0.0962972023550797,0.0366685323826907,0.0287731618070236,-0.0167413850052813,"species_level","delicata"
"14",-1.97172302366412,0.0679156954480406,0.0406782760546802,0.0592983644494017,0.0226246581208334,-1.6872092518056,0.0819621041765316,0.0053589138016173,0.0228326271018483,0.0151086707859691,-1.20951565240901,0.0569496910587987,0.0673501560456552,0.088554888038999,0.010698353285595,-0.962843461138906,0.0747536345480827,0.00743021360292991,0.00896688691649754,-0.0224765004333164,"species_level","delicata"
"15",-0.992247575942884,0.0584427555938853,0.0426016581399332,0.0465771439850694,0.0368139370673632,-1.50717677730218,0.0554320878865587,0.045414317013419,0.0225588543962407,0.00432824511575735,-0.678190292921345,0.0599837313409963,0.0207059934025093,0.0342826987488692,0.0471000331816921,-1.15699952753275,0.0592611125896583,0.0251987958555446,0.102749876570343,0.0051476548883772,"species_level","delicata"
"16",-1.46249610998214,0.0642238382569365,0.0429123687630053,0.0637184688590638,0.00951441538030632,-1.56301270518736,0.0727189039276857,0.0419564593875199,0.0383210073147626,0.0131943575632934,-0.762013950847124,0.0546413815022706,0.0645208658634226,0.0714915783876919,0.0287636780571097,-1.08914909468782,0.0565033038192734,0.0733750099989641,-0.0137632058708682,0.00688512759071278,"species_level","delicata"
"17",-1.77998328675907,0.052997490095049,0.037959152812221,0.0566420677363721,0.0143201086487388,-2.3217418270144,0.101406487684276,0.00974808949786113,0.00169410714794683,-0.00749531908593171,-0.780461450944181,0.0413811316946823,0.0785396404130186,0.0759448247765657,0.0475017262132635,-1.53977823819947,0.0778267594596515,0.034629108768965,0.0676758532016119,-0.0300511015762452,"species_level","delicata"
"18",-1.59693241643273,0.0994850190834361,-0.02504151614076,-0.0191981369458348,-0.0565881841207988,-1.50817245510635,0.0741266353289103,0.032267643365003,0.00679507829064121,0.000488336739977227,-0.31647234449215,0.036567414599668,0.0528986965360126,0.0576540218949139,0.0575386043091315,-1.82612918365764,0.0736784774455155,0.000691645237982007,0.0249679124015502,-0.00135113249113324,"species_level","delicata"
"19",-1.62485205101741,0.0925399270223093,0.0261268362989756,0.0114157294299912,-0.0352843576603675,-1.25202539985058,0.0799672296531008,-0.00548028170161272,0.0293620960515304,-0.00452971492848391,-1.0101499157034,0.0653777364948474,0.0336917981980271,0.039130458339317,0.000513399138380262,-1.47287904242439,0.0802517014069083,0.0420812530305524,0.0334886745930341,0.0126293308984155,"species_level","delicata"
"20",-1.30158794223336,0.0809974297387979,0.0243609922174365,0.00730449514468721,-0.0254470668791474,-1.43839207131501,0.0514097665048823,0.0503174990675074,0.0525711886630432,0.0215364178141006,-1.32309610169201,0.073200506835264,0.000756686171417323,0.0130100866459989,0.00341389941197569,-1.41717841699043,0.0758397472774076,0.0406068151352315,0.0264698257550914,0.0192213350752465,"species_level","delicata"
"21",-2.16555219484648,0.0739980288420391,0.0407108559243465,0.0301765556346456,-0.0158844387238214,-1.10812121784137,0.056869279624709,0.0628889698690887,0.0573807944776247,0.0309739020485853,-1.54191777054759,0.0656687011793692,0.0196687911839994,0.0582260345607301,0.0190136876520413,-1.06871065549976,0.0609484832027636,0.0429729445398539,0.033863601266466,0.0305174265668466,"species_level","delicata"
"22",-1.37421099115511,0.0917370311737504,0.0073135589476117,-0.0066501168021046,-0.0106651264255172,-0.925455605877257,0.0607164069176731,0.0375462828872917,0.0589466661703005,-0.00359350214349923,-1.07981722756644,0.0714625393368781,0.0122831925620146,0.0222042912931295,0.00216950096371841,-1.23201882703795,0.0607087030489806,0.0418243502513298,0.0333785927440621,0.0226590254040302,"species_level","delicata"
"23",-1.23376611143774,0.0743487895821005,0.035206456246752,0.0241235485334226,-0.00744231356974611,-1.5325210929712,0.111613198276874,-0.0417847945490857,-0.0592405639270961,-0.0372555139789697,-1.17776362339747,0.0493790143742492,0.0458385812939217,0.0676200535136233,0.0242509743876655,-0.723977380286574,0.0646394475228657,0.0191037446611722,0.0215347099501157,0.0193185839721142,"species_level","delicata"
"24",-0.719577748878648,0.0486737453945561,0.0766026632982416,0.0399481784737773,0.01825021951368,-2.13882085403948,0.0983828433748363,0.016067785379163,0.00938770393018449,-0.0478073717635022,-1.33968473103845,0.0750101684970882,0.00820625910907062,0.0174008657784912,0.0109301520819853,-0.905509223962347,0.0498184611560292,0.0371870920354657,0.0830531764090956,0.0368486716982684,"species_level","delicata"
"25",-0.296353507792415,0.0418947025415507,0.0612069057402412,0.0738694726570791,0.0308627471160488,-2.22801960222709,0.0935469885453159,-0.000970192062387852,-0.0192123019248348,0.00855198345184642,-1.40418588272791,0.0825800728629711,0.00446700598890463,0.0238094904185475,-0.024918407542742,-1.36686076059007,0.0591477859204939,0.0422482797487821,0.0352866990972207,0.0163804966818776,"species_level","delicata"
"26",-0.895641706067851,0.0469770232206062,0.080389580656158,0.0452125444624879,0.0350871616586213,-2.05681362669971,0.0994218323423658,0.0107374798208243,0.0337239791680814,0.0221438341071927,-1.60792313746475,0.0808805112473045,-0.0116297606357572,0.0402582835609732,-0.0109216170573342,-1.44876990879141,0.0743442224312652,0.0106076980484948,0.0166263735427475,-0.020889312362001,"species_level","delicata"
"27",-0.69587527201986,0.048070627166216,0.0786209939137393,0.0876016618291021,0.00351139811999463,-1.97541932149309,0.0903791257332268,0.0148781095674112,-0.0303086713699378,-0.0361958611654562,-1.58926210767399,0.0800072416482673,0.0430174231594034,0.00841238147820758,-0.00857812823737477,-0.811488282667835,0.0405864097532082,0.0600052369213764,0.0623916127837565,0.036299275405456,"species_level","delicata"
"28",-2.56819084899239,0.0952426501134539,-0.00348918066309312,0.0109952422937005,0.00367884287954947,-2.24090210023319,0.0907679063200531,0.0234211735345894,-0.0526739361080661,-0.0343388167192326,-1.61107294443852,0.082753069693745,0.0397312081927712,0.0203558535335881,-0.00286206344135063,-0.660747720437471,0.0518471649023153,0.0591749699223987,0.0615617242048812,0.0529569834130536,"species_level","delicata"
"29",-1.57282975763784,0.080883113216527,0.0412920575958087,0.00312981227524107,-0.0476398157017051,-2.4992538183933,0.100247852899379,0.0330286550485938,-0.0152472751490547,-0.0100058246263824,-1.53438208690898,0.0844185040756549,0.000771189811161338,0.0112272856060944,-0.0029628030291815,-0.775981744482092,0.0449503498403336,0.0674818242252114,0.0615703503013317,0.039750983819977,"species_level","delicata"
"30",-1.6296479011143,0.0653340859517522,0.0612431487548517,-0.0149134263018059,-0.0304855395448751,-1.89388413362402,0.0825116539154214,0.000206109388758469,0.00740893080014794,-0.0184412769450096,-1.3644382414585,0.0672902354434303,0.0522728173419661,0.0498097219448495,-0.0137284057763502,-1.35107213460944,0.06700632945104,0.00511360176246027,0.0418783813623527,0.0331346399710121,"species_level","delicata"
"31",-1.51264853995111,0.0712685246072147,0.0498173718575851,0.00562793368584256,0.007627723612559,-2.56950463178895,0.107234457085885,-0.00586139223875708,-0.0213798828470788,-0.0515590976652981,-1.81389127822994,0.0801749863224076,0.0685230731288196,0.0466058901446989,0.0182505303191992,-1.43179679266176,0.0778731877082038,-0.00358797989043997,0.0288373182882882,0.0272625456321446,"species_level","delicata"
"32",-1.35716393688262,0.0739048135460287,0.0341131506364136,0.0314148578615169,0.0339387836586837,-2.11301642964606,0.089722909430433,0.0265901083707509,-0.00462467154260721,-0.0270699860996647,-1.67960926500493,0.0751082483714584,0.0664097105426369,0.0631728305497947,0.0190640121709039,-1.4011950271499,0.0535897158558224,-0.0118360279714553,0.0380930521353058,0.0187322164275279,"species_level","delicata"
"33",-1.30063984092904,0.0563977436154241,0.052928561584427,0.0227151942113539,0.00862564330277379,-2.02753487809081,0.100341792542229,0.0111015540832258,-0.0240301859908747,-0.0375573308884329,-0.563068579105397,0.0367670891772136,0.0545195746796368,0.0655351465036295,0.010471788065739,-0.837262670681024,0.0282410383098617,0.0829469996815222,0.082129760792951,0.0533164251300163,"species_level","delicata"
"34",-0.834716324673002,0.0515733783162821,0.0454307552271679,0.0555346533589707,0.0404366084419978,-2.30798040987688,0.101973856487713,0.00613656152712435,-0.00829305811636107,-0.019742176143009,-0.527680578128477,0.0312638267333773,0.0174977819574401,0.0538348514022263,0.0257192154324271,-1.312560537221,0.0726746013023187,0.00714704521274228,0.0315675407378359,0.00177998181106204,"species_level","delicata"
"35",-0.857928458914171,0.080322838679152,3.42404134129802e-05,0.0486773442144336,-0.0018103106612923,-2.1722062066792,0.0970806872459668,0.000887321277443879,0.010105758448038,-0.0589716602480469,-1.19175384795815,0.084793817300923,0.0549072783117435,0.0346656310930944,0.028519766537274,-1.1873081473381,0.0738618021857558,0.0453901333686744,-0.00407870018264814,-0.00963516752314847,"species_level","delicata"
"36",-1.32180709025917,0.0827840277006123,0.0267339202375346,0.016288513911291,-0.0180104606227965,-1.80177558404292,0.0828145669566007,-0.0269433334359782,0.00486993649260926,-0.00411014538286822,-0.245086803453219,0.048279257862857,0.0191957355977814,0.034359580648132,0.0177704773665242,-2.05444445076369,0.0979426843443614,0.0215442644607839,-0.0153493495130176,-0.0045776537708077,"species_level","delicata"
"37",-0.666334397143057,0.0509848832224527,0.0499296385640058,0.0668853881823595,0.0463519433735457,-1.46840596713547,0.0705797694177547,0.0461394899825169,0.0178025439578694,-0.0151831376351838,-1.48370812608316,0.0683095780929883,0.047803311269548,0.0694323750607621,0.0418482228180016,-1.49394473918515,0.0715397688159544,-0.0147287345783181,0.0173888579027022,2.66762298328262e-06,"species_level","delicata"
"38",-1.88193608737588,0.0955704503113652,0.000290446905992228,0.0243618957802102,-0.0198848399215101,-1.92048378838908,0.0796089537294605,0.00306812930316523,0.0281259103885434,-0.00351465991353665,0.416745766212838,0.0195905634368053,0.0647049238035573,0.0754629345888854,0.0503382796849256,-1.20726353040519,0.0516837746495583,0.0704187987967596,0.0531646252991361,0.0174650198526963,"species_level","delicata"
"39",-1.56721081898357,0.0660942798205093,0.050617232781532,0.0439205094269256,-0.00719290227125593,-1.70768739545549,0.0795539451460762,0.00169591834406243,0.0174204666020467,-0.034169601178648,-1.15277043530354,0.0614251614814216,0.0318243960604381,0.043297941553389,0.0374260463509229,-2.13608970136502,0.085428648896623,0.00118288069722145,0.0312374705799728,0.00820227671626859,"species_level","delicata"
"40",-1.34916539668521,0.075554875234136,0.0253861200387062,0.0218750257759887,-0.0123307794721414,-1.63573672621432,0.0781200009724139,0.00287609880484238,0.0199713480470735,-0.0362240994936016,-0.939361136374872,0.0670067353907693,0.0285572577626295,0.0304448286239527,-0.0115828206994598,-1.42080181080463,0.0764978593303478,-0.00104632076952638,0.0355346668081836,0.0248606106496569,"species_level","delicata"
"41",-1.7287531290844,0.071453216019308,0.0112902115790785,0.0562617760153983,0.00406928430443072,-1.55048631679032,0.0843385373787002,0.0190014577146247,0.0181987074715981,-0.00772726615517481,-0.521511457655522,0.047923998582524,0.0155364535298601,0.0549254012879229,0.0329629323909834,-1.68681230101919,0.0823747936760097,0.00876276441694101,0.0330836345761314,-0.0136853427998946,"species_level","delicata"
"42",-1.43469309122476,0.0712896533911971,0.0168670962353064,0.0336719601246811,-0.00844633077786036,-1.11610503785599,0.0630867120740748,0.00659016447283529,0.0115973072260344,0.00314743459265117,-0.572173224359861,0.0442127108776032,0.0694575914395733,0.0585832492155538,0.0188998330333723,-1.49145909494108,0.0779861229145507,0.0116125786424576,0.00735160818509552,0.0325045998908414,"species_level","delicata"
"43",-0.838898085272288,0.0636583661664033,0.0352453338922103,0.0725241775817937,-0.00879350858847178,-1.74509599556204,0.0953941632121339,0.0112636466545127,0.0185474488069955,0.0102608538217196,-1.48822140641478,0.0831065052027173,0.0432857290975438,0.00549048190874325,-0.00810414063089635,-0.996351447066701,0.0565423226371611,0.0569954018489154,0.0206091610806203,0.0224358407324114,"species_level","delicata"
"44",-0.673202049277111,0.0519508574500998,0.0675583247000925,0.0769772761592634,-0.0161452625580476,-0.882307288785201,0.0695105656952553,-0.0321334808919896,0.0132969843719068,-0.00677484327454163,-1.44292718336233,0.0587552727134985,0.0129360340450682,0.0899035228937845,0.0221039275294079,-1.72497717915228,0.0702818932850683,0.0296786611338382,0.00648546858623809,0.0203320647049352,"species_level","delicata"
"45",-0.783366623116629,0.0586611891715259,0.0816897614078881,0.0666345720460826,-0.00354361683806521,-1.2526946225797,0.077586550974363,0.0497687374306844,0.037037698969839,-0.0174893275486256,-1.79145084599359,0.113277031633268,-0.00494999965775811,-0.0178487215296038,-0.0279098840743731,-1.14162934305974,0.0695240087833675,0.0423428599260839,0.0616217647079079,-0.00585278431846173,"species_level","delicata"
"46",-1.52515427937791,0.0874460826939277,-0.0222649401362638,0.024892910435805,0.00851168234373976,-1.52653916791241,0.0704423219169751,0.0384388313464049,0.0113352031795348,0.0245507674251253,-1.61809066343079,0.0978450484082759,0.00179217965856723,-0.015319872047779,-0.0257189533830355,-1.15821126322943,0.0718149370031624,0.0542950061143077,0.0573957846110955,-0.000509453762592175,"species_level","delicata"
"47",-1.60476680062397,0.091267008945716,0.00843222283370469,0.00195560271382447,-0.0428223366548553,-0.728228321403587,0.0699140923053838,0.0506545841528053,0.0222696989789667,-0.010235036974606,-1.68928741391933,0.103052932200399,0.0036809125460816,0.00474308946836894,0.00041232638649886,-0.868429821280176,0.0568410732984366,0.0164500558033623,0.056589872154727,0.0144393080710956,"species_level","delicata"
"48",-1.65958680665928,0.0918776040550352,0.0188228919311481,0.0202310010414278,-0.0386184873748521,-1.09082577203909,0.0749251569720137,0.0735752453899353,0.0234514512629427,0.00842263990701824,-1.46429009008608,0.0900801455370479,-0.00476605478753383,-0.00125043072670881,0.00405315066943727,-0.926987011129721,0.0566326394419952,0.0514197902515201,0.054718818109026,0.0151940386440737,"species_level","delicata"
"49",-1.77756433273157,0.0593388465969224,0.0213378382219531,0.0610983360811876,0.0404339611130003,-0.741855076636263,0.0558440159145959,0.0456252428969078,0.0623781053837765,0.00530803269621672,-0.88782609115208,0.0328082972891865,0.0522964395021395,0.116289677216573,0.00967191428769856,-1.13290554113065,0.0640438695720864,0.0332469949882876,0.0428996257325944,-0.023846535901354,"species_level","delicata"
"50",-2.0724961185052,0.0897758941847354,0.0349030412880595,0.000992871416687377,-0.0334785601994546,-0.611138230853801,0.0465797590157963,0.0702784812950586,0.0638532707017968,0.0119696872936539,-2.48965620576902,0.100372086807029,0.0156324868368311,0.06468614219791,-0.0467177347307489,-1.28409746800725,0.080725613593867,0.000520922107797818,0.00391873521721009,0.0299006001247965,"species_level","delicata"
"51",-1.87796731108327,0.0849234177412802,0.00724725636568706,0.0285054507657655,-0.0045245319349363,-0.752258419012589,0.0665288622219001,0.0211704206003602,0.048630427288912,-0.00445677989623117,-2.33321756954491,0.0975603784564034,0.000377551190291908,0.0679551683368568,-0.046084402038154,-1.36281827146595,0.0742486118583394,-0.0154629878271728,0.0351121518432336,-0.0407156360044853,"species_level","delicata"
"52",-1.99224649085019,0.0820845811856147,-0.0163297968164544,0.0296023057667333,0.00257891344822904,-0.915877016282965,0.0661110179112161,0.0264677545356245,0.0428516705379843,0.0127150002109416,-1.03910635312952,0.0620464942314554,0.023648044404027,-0.00470537688964449,-0.016729701151382,-1.62025684551812,0.0922996639639755,-0.0117083493294442,0.0534838878260702,-0.0174137428189306,"species_level","delicata"
"53",-1.73668724706688,0.0741880937800885,0.0264677344465254,0.0189918002516235,-0.047084035196844,-0.623274075592824,0.0682974161873361,0.0135375720484674,0.0674211868045618,0.0039469967226233,-0.865198698090982,0.0501248013326599,0.0114653995961802,-0.00976311473387443,0.0308736171774034,-1.18718996925044,0.0589376402385555,0.0444639770108102,0.035128938779337,0.0116708123103076,"species_level","delicata"
"54",-0.398952879909038,0.0397556550955325,0.0526011772402651,0.0578944668663613,0.0490441883751739,-1.05760749631734,0.0980424664227617,0.000494673899496011,0.01362398903972,-0.0437484697582009,-1.30766953771212,0.0647964488469209,0.0286581974904704,0.0979899300369312,-0.00967553223434607,-2.47930618660949,0.0998199470665833,-0.0147122456464399,0.0171545402977675,-0.0302850699745147,"species_level","delicata"
"55",-0.454437629786441,0.0405590412028377,0.0530884379248264,0.0642902186135945,0.0473028239166064,-1.00041629608399,0.0946083539259437,-0.0194102573981764,-0.00124092330843556,0.00107188297520309,-1.51553612154438,0.0751097401384894,0.0337257308227354,0.0589212065490852,-0.0245952763772738,-1.99421341365626,0.0799801592475045,-0.0366409996947101,0.0125349847497114,-0.0306983272652456,"species_level","delicata"
"56",-1.78463440881431,0.0824472380276124,-0.0126265333938867,0.0124245134524461,-0.00789752098109008,-0.572922489092233,0.0761063817078169,-0.0174056868753533,0.00611718742572796,-0.0211431413374745,-0.799036212418928,0.0524034239227575,0.0441569967225485,0.0219474687034799,0.0684507332500451,-2.19234909742502,0.100865993407195,0.025974688691645,0.0142870512664062,-0.0358246537637594,"species_level","delicata"
"57",-2.30837934299015,0.0993669113534858,0.0181379435662107,-0.000626464304921869,-0.0438869098817519,-0.779275941508568,0.0845721114048684,0.00565627702924484,0.0121634739372403,0.00575186081412239,-1.54775264060257,0.0730310533352824,0.0444933700520741,0.0636122592518452,-0.00877609400263589,-2.29599670688381,0.0934897755886168,0.0357536235503771,0.0190265537278615,-0.0162605404225101,"species_level","delicata"
"58",-0.778086242479578,0.0405448273853226,0.0425853090293481,0.0729410331886903,0.06050102355639,-1.71494537439341,0.0839631895194604,0.0247807844350842,0.0257806525112943,-0.0290654155691246,-1.47636752375872,0.0657122758258153,0.0369368683138765,0.00960959395608379,0.0468822681659346,-1.58988107793406,0.0623053461063061,0.0216157586355128,0.0409590558109872,0.0301467074368413,"species_level","delicata"
"59",-0.410368659594037,0.0368354079824444,0.0447418428735793,0.048417380549857,0.0764932892985708,-0.702400811008532,0.0543572150394689,0.0260083939193835,0.0490867775621063,0.0388297026928294,-1.39834420441194,0.0733925372994768,0.0455688425196848,0.0709535255944633,-0.0144448823947692,-1.119774968292,0.0458863589917605,-0.0085444389163693,0.050094820822324,0.0109177664455037,"species_level","delicata"
"60",-1.03437862428914,0.0577895640927931,0.0582412608741062,0.0613962738461962,0.0014937712406351,-1.41670480305511,0.0828582012868735,0.0353123910701567,0.0400539192750519,-0.035837468757169,-1.669151107927,0.0812100542947138,0.000996103102004294,-0.00196528190622299,0.0529556087581414,-1.02827499375836,0.0596249872709656,0.0703848178856425,0.0389222818142709,-0.00369085214999851,"species_level","delicata"
"61",-0.816830282531884,0.0610039345578677,0.0243720480968166,0.0195767635564747,0.0256630581090382,-1.10856419926465,0.0609066142274157,0.0259365030086019,0.0419421065875472,0.026322527994617,-1.09667988281598,0.0637531983790366,0.0478374855687732,0.00971329430127205,-0.0120057975215091,-0.745645207870327,0.0535594423379572,0.0541740848441203,0.0260932157666621,0.00735644139670757,"species_level","delicata"
"62",-1.06446193630155,0.0635535373500585,0.0271103305607768,0.0225964046725195,0.0262826316940045,-1.42410174752359,0.0738023209118442,0.0146296160922136,0.0184446312121183,-0.00670425776839553,-1.60453563856453,0.0585839541374299,0.0726627661385776,0.04386766435973,0.047162246710936,-1.02507320931372,0.0465253263273965,0.0800708585966168,0.0536647159134485,0.0372368279388669,"species_level","delicata"
"63",-0.938602706301934,0.0615260176872535,-0.0136524249706447,0.0564734529008148,0.00895701571264756,-1.52347868937324,0.0683749710871765,0.0295045666414934,0.0247120046985147,-0.0229712719925368,-1.63170030039192,0.0605520984650685,0.0191508921362807,0.0249986333208513,0.0117156433663313,-1.45489285979506,0.0705882729062817,0.0409656014933731,0.0571905691671269,0.0331146192899593,"species_level","delicata"
"64",-0.870718662491403,0.0687880865228529,-0.00783075632745532,0.0627461601557414,0.00317284420441474,-0.761269932705978,0.0699993229565976,-0.00595886207837812,0.0561969261009525,-0.0122004701136961,-1.52531654822083,0.0669419670702416,0.0240686964939975,0.0487204599189002,0.00973502841237672,-1.38234408691179,0.0944877515329963,0.0232677966512929,0.0358702312004846,-0.00857103505910953,"species_level","delicata"
"65",-1.53087435594339,0.0837875862191028,0.0580779818949321,0.0239550341267871,0.0223290258768209,-1.94109674373193,0.0936832979771222,-0.00469378188616379,0.0190459110433253,-0.0235603275669812,-1.01056807884317,0.0718616804291081,0.0488874992771319,0.00884890501887123,0.00806654295974487,-0.973952538806419,0.0628047221589785,-0.00548389651897738,0.0236771126313524,-8.79399681387625e-05,"species_level","delicata"
"66",-0.89083222286993,0.0550157200885192,0.0717192263652253,0.0696474259719313,0.0672918921910333,-0.901830785547038,0.0645803953267283,0.0082640712712242,0.00873573689602802,-0.0105364029888892,-0.241815523081557,0.0515033926371259,0.0431023252993052,0.0494744658640468,0.00139043610820125,-1.05009827402728,0.0862879601918706,0.0103805585767405,0.0380028273007609,0.010165118003521,"species_level","delicata"
"67",-1.07116047348388,0.074491987978555,0.0425600255961523,0.0490361581932376,-0.00150336173726042,-1.67797122593677,0.0758617644843486,0.0396608754347058,0.0331555499975057,-0.00213852140566846,-0.973139133392189,0.0490146919431712,0.0509234817129848,0.0577655471856908,0.0278995374070593,-1.05710500966259,0.0719540764478786,-0.0227569075910406,0.040324012655153,0.0106750474365301,"species_level","delicata"
"68",-0.741480064143094,0.0460060547179315,0.0404144439138876,0.0506444664262485,0.0481903969825436,-1.68095540980673,0.0746774188330399,0.042898167160392,0.0439458528635806,-0.0152791610104703,-1.06587945610083,0.0722150850641547,0.0361294643912853,0.0621027864912035,0.014188537304991,-1.96552471316965,0.0921033488906078,0.0238482628469948,-0.0211698702522408,-0.0437175905756994,"species_level","delicata"
